field,leaf,mite_per,mine_per,original_area,area_after_herb,area_consumed,per_area_consumed,leaf_mass,SLA,tot_per_herb,tot_area_consumed,mass_consumed
21,3,5,0,6.304,6.124,0.18,2.855,0.0522,117.3180077,7.855,0.4951792,0.004220829
21,4,3,0,9.571,7.399,2.172,22.694,0.0553,133.7974684,25.694,2.45917274,0.018379815
21,5,5,0,7.052,7.052,0,0,0.0396,178.0808081,5,0.3526,0.00198
21,6,15,0,5.842,5.842,0,0,0.0522,111.9157088,15,0.8763,0.00783
21,7,7,0,13.408,13.295,0.113,0.843,0.1181,112.5740898,7.843,1.05158944,0.00934131
21,8,3,0,7.081,6.979,0.102,1.44,0.0794,87.89672544,4.44,0.3143964,0.003576884
21,9,15,0,12.148,11.801,0.347,2.856,0.1138,103.6994728,17.856,2.16914688,0.020917627
21,10,0,0,8.789,8.625,0.164,1.866,0.0449,192.0935412,1.866,0.16400274,8.54E-04
21,11,2,0,8.495,8.191,0.304,3.579,0.075,109.2133333,5.579,0.47393605,0.004339544
21,12,4,0,14.957,14.707,0.25,1.671,0.092,159.8586957,5.671,0.84821147,0.005306008
21,13,0,0,2.587,2.281,0.306,11.828,0.0269,84.79553903,11.828,0.30599036,0.003608567
21,14,8,0,11.676,11.653,0.023,0.197,0.1044,111.6187739,8.197,0.95708172,0.008574559
21,15,3,0,8.371,8.288,0.083,0.992,0.0591,140.2368866,3.992,0.33417032,0.002382899
21,16,0,0,8.826,8.632,0.194,2.198,0.0496,174.0322581,2.198,0.19399548,0.00111471
21,17,0,0,5.015,4.994,0.021,0.419,0.0556,89.82014388,0.419,0.02101285,2.34E-04
21,18,2,0,15.286,15.262,0.024,0.157,0.1264,120.7436709,2.157,0.32971902,0.002730735
21,19,2,0,11.931,11.931,0,0,0.0987,120.881459,2,0.23862,0.001974
21,20,10,0,5.215,5.148,0.067,1.285,0.054,95.33333333,11.285,0.58851275,0.006173211
21,21,7,0,10.368,9.961,0.407,3.926,0.0989,100.7178969,10.926,1.13280768,0.011247333
21,22,3,0,3.97,3.97,0,0,0.0303,131.0231023,3,0.1191,9.09E-04
21,23,1,0,11.272,11.21,0.062,0.55,0.1038,107.9961464,1.55,0.174716,0.001617798
21,24,13,4,15.528,15.002,0.526,3.387,0.1019,147.2227674,20.387,3.16569336,0.021502743
21,25,3,0,10.023,9.717,0.306,3.053,0.0768,126.5234375,6.053,0.60669219,0.004795097
21,26,0,0,5.707,5.187,0.52,9.112,0.057,91,9.112,0.52002184,0.005714526
21,27,0,0,5.631,5.631,0,0,0.0456,123.4868421,0,0,0
21,28,0,0,10.272,9.052,1.22,11.877,0.1022,88.57142857,11.877,1.22000544,0.013774255
21,29,0,0,7.697,5.487,2.21,28.712,0.0335,163.7910448,28.712,2.20996264,0.013492573
21,30,0,0,4.444,4.444,0,0,0.0317,140.1892744,0,0,0
21,31,0,0,3.595,2.658,0.937,26.064,0.0281,94.59074733,26.064,0.9370008,0.00990584
21,32,0,0,7.418,7.418,0,0,0.0839,88.4147795,0,0,0
21,33,6,0,9.526,9.521,0.005,0.052,0.1021,93.25171401,6.052,0.57651352,0.006182337
21,34,2,0,7.796,7.434,0.362,4.643,0.0894,83.15436242,6.643,0.51788828,0.006228035
21,35,4,0,9.206,9.176,0.03,0.326,0.0943,97.30646872,4.326,0.39825156,0.004092755
21,36,2,0,8.895,8.205,0.69,7.757,0.0817,100.4283966,9.757,0.86788515,0.00864183
21,37,1,0,6.441,5.958,0.483,7.499,0.0515,115.6893204,8.499,0.54742059,0.004731816
21,38,2,0,8.671,6.402,2.269,26.168,0.0596,107.4161074,28.168,2.44244728,0.022738185
21,39,1,10,8.245,7.498,0.747,9.06,0.0645,116.248062,20.06,1.653947,0.014227738
21,40,2,0,6.522,5.364,1.158,17.755,0.0612,87.64705882,19.755,1.2884211,0.014700107
21,41,8,0,10.67,10.651,0.019,0.178,0.0777,137.0785071,8.178,0.8725926,0.006365641
21,42,7,0,9.264,9.264,0,0,0.0727,127.4277854,7,0.64848,0.005089
21,43,5,0,7.041,7.041,0,0,0.048,146.6875,5,0.35205,0.0024
21,44,30,0,4.915,4.908,0.007,0.143,0.0442,111.040724,30.143,1.48152845,0.013342208
21,45,25,0,3.016,3.016,0,0,0.0278,108.4892086,25,0.754,0.00695
21,46,2,2,15.48,14.877,0.603,3.895,0.1394,106.7216643,7.895,1.222146,0.011451714
21,47,15,0,6.338,6.224,0.114,1.799,0.0689,90.33381713,16.799,1.06472062,0.011786512
21,48,10,0,2.483,2.445,0.038,1.53,0.0169,144.6745562,11.53,0.2862899,0.001978855
21,49,0,0,9.412,8.259,1.153,12.25,0.1006,82.09741551,12.25,1.15297,0.014043926
21,50,2,0,9.135,9.101,0.034,0.372,0.0894,101.8008949,2.372,0.2166822,0.00212849
21,51,3,0,15.768,15.679,0.089,0.564,0.0836,187.5478469,3.564,0.56197152,0.002996417
21,52,0,0,15.751,14.951,0.8,5.079,0.0842,177.5653207,5.079,0.79999329,0.004505346
21,53,3,0,9.901,9.901,0,0,0.0475,208.4421053,3,0.29703,0.001425
21,54,5,0,7.313,7.313,0,0,0.0601,121.6805324,5,0.36565,0.003005
21,55,0,0,14.062,14.062,0,0,0.1189,118.2674516,0,0,0
21,56,18,0,19.299,19.248,0.051,0.264,0.1441,133.573907,18.264,3.52476936,0.026388158
21,57,3,0,12.992,12.992,0,0,0.0803,161.7932752,3,0.38976,0.002409
21,58,6,0,12.792,11.857,0.935,7.309,0.1263,93.87965162,13.309,1.70248728,0.018134785
21,59,1,0,9.5,9.433,0.067,0.705,0.0883,106.8289921,1.705,0.161975,0.001516208
21,60,2,0,11.353,9.951,1.402,12.349,0.0699,142.360515,14.349,1.62904197,0.011443074
21,61,17,0,3.675,3.128,0.547,14.884,0.027,115.8518519,31.884,1.171737,0.010114098
21,62,2,0,5.79,5.67,0.12,2.07,0.06,94.5,4.07,0.235653,0.002493683
21,63,4,0,7.388,5.252,2.136,28.912,0.0458,114.6724891,32.912,2.43153856,0.021204201
21,64,0,0,2.852,2.852,0,0,0.0275,103.7090909,0,0,0
21,65,0,0,4.227,4.227,0,0,0.0302,139.9668874,0,0,0
21,66,3,0,5.892,5.892,0,0,0.0613,96.11745514,3,0.17676,0.001839
21,67,2,0,7.736,7.637,0.099,1.28,0.0424,180.1179245,3.28,0.2537408,0.001408748
21,68,1,0,8.253,8.253,0,0,0.0681,121.1894273,1,0.08253,6.81E-04
21,69,0,0,7.56,6.277,1.283,16.971,0.0463,135.5723542,16.971,1.2830076,0.009463637
21,70,0,0,7.723,5.297,2.426,21.413,0.036,147.1388889,21.413,1.65372599,0.011239218
21,71,0,0,9.216,9.216,0,0,0.066,139.6363636,0,0,0
21,72,7,0,8.208,8.208,0,0,0.0519,158.150289,7,0.57456,0.003633
21,73,0,0,9.981,9.102,0.879,8.807,0.1057,86.11163671,8.807,0.87902667,0.010207989
21,74,0,0,6.678,6.678,0,0,0.0499,133.8276553,0,0,0
21,75,0,0,3.971,3.73,0.241,6.069,0.0384,97.13541667,6.069,0.24099999,0.002481072
21,76,9,0,4.066,3.434,0.632,15.544,0.0333,103.1231231,24.544,0.99795904,0.009677355
21,77,13,0,7.564,7.395,0.169,2.234,0.0706,104.7450425,15.234,1.15229976,0.011000996
21,78,1,0,12.881,12.873,0.008,0.062,0.0872,147.6261468,1.062,0.13679622,9.27E-04
21,79,1,0,10.126,10.033,0.093,0.918,0.0969,103.5397317,1.918,0.19421668,0.00187577
21,80,6,0,4.866,4.691,0.175,3.596,0.0431,108.8399072,9.596,0.46694136,0.004290167
21,81,15,0,8.395,8.395,0,0,0.0611,137.3977087,15,1.25925,0.009165
21,82,2,0,5.036,5.016,0.02,0.397,0.0393,127.6335878,2.397,0.12071292,9.46E-04
21,83,1,0,10.055,9.331,0.724,7.2,0.0858,108.7529138,8.2,0.82451,0.007581498
21,84,0,0,8.643,8.464,0.179,2.071,0.0645,131.2248062,2.071,0.17899653,0.001364045
21,85,4,0,5.71,3.754,1.956,34.256,0.0342,109.7660819,38.256,2.1844176,0.019900661
21,86,7,0,6.259,6.213,0.046,0.735,0.0652,95.29141104,7.735,0.48413365,0.005080559
21,87,0,0,6.713,6.579,0.134,1.996,0.0417,157.7697842,1.996,0.13399148,8.49E-04
21,88,10,0,11.706,5.889,5.817,49.692,0.0474,124.2405063,59.692,6.98754552,0.056242088
21,89,8,0,8.301,7.805,0.496,5.975,0.087,89.71264368,13.975,1.16006475,0.012930895
21,90,5,0,10.491,10.491,0,0,0.105,99.91428571,5,0.52455,0.00525
21,91,2,0,7.063,6.69,0.373,5.281,0.0622,107.5562701,7.281,0.51425703,0.004781284
21,92,12,0,10.313,10.313,0,0,0.0755,136.5960265,12,1.23756,0.00906
23,1,1,0,10.776,10.699,0.077,0.715,0.0875,122.274,1.715,0.1848084,0.001511425
23,2,1,0,13.082,13.082,0,0,0.0963,135.846,1,0.13082,9.63E-04
23,3,6,0,13.007,9.767,3.24,24.91,0.0883,110.612,30.91,4.0204637,0.036347593
23,4,15,0,10.745,10.745,0,0,0.1024,104.931,15,1.61175,0.01536
23,5,1,0,11.01,10.962,0.048,0.436,0.1045,104.9,1.436,0.1581036,0.001507191
23,6,0,0,9.389,9.347,0.042,0.447,0.0911,102.602,0.447,0.04196883,4.09E-04
23,7,10,0,11.908,11.908,0,0,0.113,105.381,10,1.1908,0.0113
23,8,12,0,14.926,14.926,0,0,0.1119,133.387,12,1.79112,0.013428
23,9,8,0,11.038,10.01,1.028,9.313,0.0864,115.856,17.313,1.91100894,0.016494623
23,10,3,0,6.059,5.834,0.225,3.713,0.0604,96.589,6.713,0.40674067,0.004211028
23,11,17,0,4.53,4.53,0,0,0.0365,124.11,17,0.7701,0.006205
23,12,4,0,5.707,5.618,0.089,1.559,0.0592,94.899,5.559,0.31725213,0.003343063
23,13,8,0,6.483,6.414,0.069,1.064,0.0544,117.904,9.064,0.58761912,0.00498386
23,14,16,0,8.234,8.234,0,0,0.0724,113.729,16,1.31744,0.011584
23,15,11,0,5.749,5.749,0,0,0.0484,118.781,11,0.63239,0.005324
23,16,18,0,3.623,3.58,0.043,1.187,0.032,111.875,19.187,0.69514501,0.006213587
23,17,5,0,4.718,4.181,0.537,11.382,0.0322,129.845,16.382,0.77290276,0.005952516
23,18,3,0,3.826,3.747,0.079,2.065,0.0337,111.187,5.065,0.1937869,0.001742893
23,19,20,0,7.882,7.611,0.271,3.438,0.0652,116.733,23.438,1.84738316,0.015825697
23,20,7,0,9.953,9.953,0,0,0.0867,114.798,7,0.69671,0.006069
23,21,0,0,6.453,4.788,1.665,25.802,0.058,82.551,25.802,1.66500306,0.02016921
23,22,10,1,6.081,5.899,0.182,2.993,0.0609,96.864,13.993,0.85091433,0.008784655
23,23,1,0,8.999,8.999,0,0,0.0909,98.999,1,0.08999,9.09E-04
23,24,3,0,10.522,10.522,0,0,0.1105,95.222,3,0.31566,0.003315
23,25,6,0,9.631,9.631,0,0,0.0978,98.476,6,0.57786,0.005868
23,26,7,0,8.28,8.28,0,0,0.0814,101.72,7,0.5796,0.005698
23,27,3,0,7.628,7.628,0,0,0.0681,112.012,3,0.22884,0.002043
23,28,2,0,7.055,6.766,0.289,4.096,0.0532,127.18,6.096,0.4300728,0.003381595
23,29,3,0,8.278,8.255,0.023,0.278,0.0688,119.985,3.278,0.27135284,0.002261548
23,30,7,0,9.261,9.146,0.115,1.242,0.0893,102.419,8.242,0.76329162,0.007452651
23,31,6,0,8.255,7.297,0.958,11.605,0.0706,103.357,17.605,1.45329275,0.014060911
23,32,2,0,4.964,4.964,0,0,0.0471,105.393,2,0.09928,9.42E-04
23,33,3,0,7.713,7.287,0.426,5.523,0.0556,131.061,8.523,0.65737899,0.005015819
23,34,4,0,11.721,11.721,0,0,0.0902,132.162,4,0.46884,0.003608
23,35,0,0,7.3,7.286,0.014,0.192,0.0729,99.945,0.192,0.014016,1.40E-04
23,36,5,0,11.921,11.921,0,0,0.1134,105.123,5,0.59605,0.00567
23,37,3,0,8.36,8.272,0.088,1.053,0.0712,116.18,4.053,0.3388308,0.002916435
23,38,2,0,7.522,7.25,0.272,3.616,0.066,109.848,5.616,0.42243552,0.00384562
23,39,15,0,6.268,5.83,0.438,6.988,0.0584,99.829,21.988,1.37820784,0.013805718
23,40,13,0,10.16,9.093,1.067,10.502,0.0835,108.898,23.502,2.3878032,0.021926929
23,41,17,0,4.655,4.385,0.27,5.8,0.0425,103.176,22.8,1.06134,0.010286648
23,42,1,0,9.465,9.465,0,0,0.0697,135.796,1,0.09465,6.97E-04
23,43,2,0,12.019,12.019,0,0,0.0956,125.722,2,0.24038,0.001912
23,44,3,0,12.422,8.732,3.69,29.705,0.0791,110.392,32.705,4.0626151,0.036801747
23,45,1,0,6.792,6.303,0.489,7.2,0.0526,119.829,8.2,0.556944,0.004647827
23,46,1,0,6.233,6.233,0,0,0.0422,147.701,1,0.06233,4.22E-04
23,47,0,0,8.413,8.377,0.036,0.428,0.0954,87.809,0.428,0.03600764,4.10E-04
23,48,20,0,13.102,13.102,0,0,0.1065,123.023,20,2.6204,0.0213
23,49,10,0,12.554,12.447,0.107,0.852,0.1151,108.141,10.852,1.36236008,0.012598027
23,50,18,0,7.025,6.92,0.105,1.495,0.0667,103.748,19.495,1.36952375,0.013200467
23,51,20,0,9.04,8.86,0.18,1.991,0.0661,134.039,21.991,1.9879864,0.014831366
23,52,4,0,10.453,10.453,0,0,0.1002,104.321,4,0.41812,0.004008
23,53,5,0,7.851,7.851,0,0,0.0744,105.524,5,0.39255,0.00372
23,54,2,0,5.229,5.229,0,0,0.059,88.627,2,0.10458,0.00118
23,55,0,0,6.875,6.875,0,0,0.0742,92.655,0,0,0
23,56,6,0,10.706,10.595,0.111,1.037,0.098,108.112,7.037,0.75338122,0.00696851
23,57,12,0,4.676,4.676,0,0,0.0336,139.167,12,0.56112,0.004032
23,58,6,0,10.089,10.089,0,0,0.0897,112.475,6,0.60534,0.005382
23,59,10,0,8.682,8.682,0,0,0.0765,113.49,10,0.8682,0.00765
23,60,13,0,8.034,8.034,0,0,0.0706,113.796,13,1.04442,0.009178
23,61,2,0,6.362,5.776,0.586,9.211,0.0694,83.228,11.211,0.71324382,0.008569792
23,62,0,0,8.938,8.938,0,0,0.0867,103.091,0,0,0
23,63,13,0,9.185,9.143,0.042,0.457,0.0615,148.667,13.457,1.23602545,0.008314073
23,64,6,0,10.151,10.151,0,0,0.0921,110.217,6,0.60906,0.005526
23,65,2,0,5.959,5.959,0,0,0.063,94.587,2,0.11918,0.00126
23,66,4,0,11.887,11.262,0.625,5.258,0.1001,112.507,9.258,1.10049846,0.009781557
23,67,20,0,11.069,11.069,0,0,0.0955,115.906,20,2.2138,0.0191
23,68,35,0,7.998,7.978,0.02,0.25,0.0847,117.804,35.25,2.819295,0.029931598
23,69,1,0,9.435,9.435,0,0,0.0707,133.451,1,0.09435,7.07E-04
23,70,7,0,9.949,8.744,1.205,12.112,0.0768,113.854,19.112,1.90145288,0.016700776
23,71,3,0,13.738,13.738,0,0,0.1012,135.751,3,0.41214,0.003036
23,72,4,0,11.399,11.301,0.098,0.86,0.0991,114.036,4.86,0.5539914,0.004858026
23,73,2,0,14.731,14.622,0.109,0.74,0.0974,150.123,2.74,0.4036294,0.002688654
23,74,8,0,11.45,11.384,0.066,0.576,0.1255,90.709,8.576,0.981952,0.010825279
23,75,4,0,10.836,10.62,0.216,1.993,0.0938,113.22,5.993,0.64940148,0.005735768
23,76,3,0,13.664,13.664,0,0,0.1226,111.452,3,0.40992,0.003678
23,77,5,0,10.799,10.799,0,0,0.1092,98.892,5,0.53995,0.00546
23,78,4,0,12.872,12.699,0.173,1.344,0.098,129.582,5.344,0.68787968,0.005308466
23,79,5,0,8.14,8.14,0,0,0.0794,102.519,5,0.407,0.00397
23,80,20,0,6.044,5.942,0.102,1.688,0.0431,137.865,21.688,1.31082272,0.009507987
23,81,2,0,8.387,8.387,0,0,0.0885,94.768,2,0.16774,0.00177
23,82,13,0,3.322,3.322,0,0,0.0273,121.612,13,0.43186,0.003549
23,83,6,0,7.645,7.645,0,0,0.0692,110.477,6,0.4587,0.004152
23,84,0,0,5.546,4.593,0.935,17.184,0.0491,93.544,17.184,0.95302464,0.010188006
23,85,7,0,6.123,5.16,0.963,15.728,0.0598,86.288,22.728,1.39163544,0.016127868
23,86,18,0,7.78,6.103,1.677,21.555,0.0595,102.571,39.555,3.077379,0.030002302
23,87,12,0,6.716,6.681,0.035,0.521,0.0582,114.794,12.521,0.84091036,0.007325398
23,88,7,0,7.481,7.481,0,0,0.075,99.747,7,0.52367,0.00525
23,89,8,0,9.908,9.569,0.339,3.421,0.0918,104.237,11.421,1.13159268,0.010855911
23,90,3,0,6.716,6.693,0.023,0.342,0.0695,96.302,3.342,0.22444872,0.002330672
23,91,7,0,4.466,4.466,0,0,0.0307,145.472,7,0.31262,0.002149
23,92,8,0,6.955,6.797,0.158,2.272,0.0704,96.548,10.272,0.7144176,0.007399588
23,93,3,0,7.132,7.132,0,0,0.0585,121.915,3,0.21396,0.001755
23,94,6,0,2.903,2.903,0,0,0.0238,121.975,6,0.17418,0.001428
23,95,2,0,7.977,7.977,0,0,0.0695,114.777,2,0.15954,0.00139
23,96,17,0,7.587,7.587,0,0,0.057,133.105,17,1.28979,0.00969
23,97,13,0,6.306,6.306,0,0,0.0685,92.058,13,0.81978,0.008905
23,98,12,0,10.511,10.265,0.246,2.34,0.101,101.634,14.34,1.5072774,0.014830494
23,99,6,0,8.932,8.932,0,0,0.0686,130.204,6,0.53592,0.004116
23,100,4,0,9.78,9.78,0,0,0.0897,109.03,4,0.3912,0.003588
23,101,8,0,6.811,6.811,0,0,0.0701,97.161,8,0.54488,0.005608
23,102,11,0,7.832,7.832,0,0,0.0791,99.014,11,0.86152,0.008701
23,103,2,0,10.643,9.333,1.31,12.309,0.0995,93.799,14.309,1.52290687,0.016235855
23,104,7,0,10.36,10.36,0,0,0.093,111.398,7,0.7252,0.00651
23,105,3,0,13.813,11.676,2.137,15.471,0.0952,122.647,18.471,2.55139923,0.020802775
23,106,1,0,10.672,10.672,0,0,0.0792,134.747,1,0.10672,7.92E-04
23,107,30,0,9.6,9.6,0,0,0.0905,106.077,30,2.88,0.02715
23,108,20,0,10.971,10.898,0.073,0.665,0.0912,119.496,20.665,2.26715715,0.018972723
23,109,17,0,7.593,7.593,0,0,0.0705,107.702,17,1.29081,0.011985
23,110,8,0,5.519,5.519,0,0,0.0386,142.979,8,0.44152,0.003088
23,111,5,0,7.06,7.06,0,0,0.0701,100.713,5,0.353,0.003505
23,112,9,0,13.25,13.25,0,0,0.1143,115.923,9,1.1925,0.010287
23,113,6,0,5.753,5.753,0,0,0.0492,116.931,6,0.34518,0.002952
23,114,19,0,3.544,3.544,0,0,0.0288,123.056,19,0.67336,0.005472
23,115,2,0,3.222,3.222,0,0,0.0271,118.893,2,0.06444,5.42E-04
23,116,1,0,5.044,4.635,0.409,8.109,0.0311,149.035,9.109,0.45945796,0.003082879
23,117,4,0,5.254,5.254,0,0,0.0408,128.775,4,0.21016,0.001632
23,118,5,0,6.948,6.948,0,0,0.0615,112.976,5,0.3474,0.003075
23,119,1,0,5.115,5.115,0,0,0.0444,115.203,1,0.05115,4.44E-04
23,120,12,0,3.725,3.725,0,0,0.033,112.879,12,0.447,0.00396
24,1,10,3,10.751,10.175,0.576,5.358,0.1203,84.58021613,18.358,1.97366858,0.023334873
24,2,6,1,7.97,7.97,0,0,0.0963,82.76220145,7,0.5579,0.006741
24,3,1,0,8.709,8.709,0,0,0.1011,86.14243323,1,0.08709,0.001011
24,4,3,0,4.183,4.183,0,0,0.0375,111.5466667,3,0.12549,0.001125
24,5,2,0,7.768,6.871,0.897,11.547,0.0887,77.46335964,13.547,1.05233096,0.013584887
24,6,4,0,11.422,11.403,0.019,0.166,0.1082,105.3881701,4.166,0.47584052,0.004515123
24,7,3,0,8.419,8.419,0,0,0.087,96.77011494,3,0.25257,0.00261
24,8,0,0,6.394,5.946,0.448,7.007,0.0722,82.35457064,7.007,0.44802758,0.005440227
24,9,50,0,10.858,9.912,0.946,8.712,0.1358,72.98969072,58.712,6.37494896,0.087340402
24,10,2,0,11.28,11.28,0,0,0.1174,96.08177172,2,0.2256,0.002348
24,11,4,3,13.032,12.479,0.553,4.243,0.1343,92.91883842,11.243,1.46518776,0.015768468
24,12,6,0,11.761,10.278,1.483,12.609,0.1,102.78,18.609,2.18860449,0.02129407
24,13,7,0,11.098,10.519,0.579,5.217,0.1174,89.59965928,12.217,1.35584266,0.01513223
24,14,8,0,9.418,9.11,0.308,3.27,0.1124,81.04982206,11.27,1.0614086,0.013095755
24,15,3,0,5.761,5.693,0.068,1.141,0.0507,112.2879684,4.141,0.23856301,0.002124564
24,16,4,0,7.576,7.387,0.189,2.495,0.0748,98.75668449,6.495,0.4920612,0.004982561
24,17,5,0,7.625,7.351,0.274,3.593,0.0739,99.47225981,8.593,0.65521625,0.006586924
24,18,8,0,5.378,5.333,0.045,0.838,0.0382,139.6073298,8.838,0.47530764,0.003404604
24,19,2,0,6.101,5.741,0.36,5.901,0.0663,86.59125189,7.901,0.48204001,0.005566844
24,20,0,0,3.131,3.131,0,0,0.0357,87.70308123,0,0,0
24,21,2,0,7.52,7.263,0.257,3.418,0.0784,92.64030612,5.418,0.4074336,0.004398017
24,22,15,0,5.658,4.78,0.878,15.518,0.0489,97.75051125,30.518,1.72670844,0.017664444
24,23,10,0,4.824,4.824,0,0,0.0363,132.892562,10,0.4824,0.00363
24,24,0,6,4.111,3.955,0.156,3.795,0.0446,88.67713004,9.795,0.40267245,0.004540883
24,25,0,0,5.411,5.407,0.004,0.074,0.0534,101.2546816,0.074,0.00400414,3.95E-05
24,26,1,0,3.959,3.685,0.274,6.921,0.0333,110.6606607,7.921,0.31359239,0.00283382
24,27,3,0,6.734,6.572,0.162,2.406,0.0716,91.7877095,5.406,0.36404004,0.003966109
24,28,7,0,5.4,4.954,0.446,8.259,0.0551,89.9092559,15.259,0.823986,0.00916464
24,29,0,1,3.071,2.89,0.181,5.894,0.0286,101.048951,6.894,0.21171474,0.00209517
24,30,6,0,8.148,7.788,0.36,4.418,0.0758,102.7440633,10.418,0.84885864,0.008261875
24,31,0,0,3.131,2.536,0.595,19.004,0.0292,86.84931507,19.004,0.59501524,0.006851122
24,32,3,0,5.357,5.199,0.158,2.949,0.0487,106.7556468,5.949,0.31868793,0.002985209
24,33,16,0,9.125,8.199,0.926,10.148,0.0788,104.0482234,26.148,2.386005,0.022931723
24,34,7,0,5.96,5.912,0.048,0.805,0.0554,106.7148014,7.805,0.465178,0.004359077
24,35,1,0,7.442,7.249,0.193,2.593,0.075,96.65333333,3.593,0.26739106,0.002766496
24,36,7,0,5.556,5.365,0.191,3.438,0.052,103.1730769,10.438,0.57993528,0.005620994
24,37,5,0,4.333,4.082,0.251,5.793,0.0356,114.6629213,10.793,0.46766069,0.004078569
24,38,10,8,8.328,8.268,0.06,0.72,0.0828,99.85507246,18.72,1.5590016,0.015612643
24,39,6,0,5.41,4.65,0.76,14.048,0.0427,108.8992974,20.048,1.0845968,0.009959631
24,40,3,0,2.645,2.584,0.061,2.306,0.0264,97.87878788,5.306,0.1403437,0.001433852
24,41,2,0,3.798,3.683,0.115,3.028,0.0346,106.4450867,5.028,0.19096344,0.001794009
24,42,1,0,4.721,4.721,0,0,0.0477,98.97274633,1,0.04721,4.77E-04
24,43,45,0,8.344,8.11,0.234,2.804,0.0792,102.3989899,47.804,3.98876576,0.038953175
24,44,4,0,5.812,4.812,1,17.206,0.0555,86.7027027,21.206,1.23249272,0.014215159
24,45,60,0,6.868,5.56,1.308,19.045,0.0605,91.90082645,79.045,5.4288106,0.059072489
24,46,3,0,6.68,6.68,0,0,0.0771,86.64072633,3,0.2004,0.002313
24,47,5,0,11.229,10.942,0.287,2.556,0.0969,112.9205366,7.556,0.84846324,0.007513808
24,48,0,2,6.618,6.509,0.109,1.647,0.0683,95.30014641,3.647,0.24135846,0.002532614
24,49,2,0,6.545,6.436,0.109,1.665,0.0616,104.4805195,3.665,0.23987425,0.002295875
24,50,5,0,4.684,4.586,0.098,2.092,0.0459,99.91285403,7.092,0.33218928,0.00332479
24,51,1,0,5.467,4.889,0.578,10.573,0.0487,100.3901437,11.573,0.63269591,0.006302371
24,52,4,0,7.876,7.876,0,0,0.0575,136.973913,4,0.31504,0.0023
24,53,8,0,8.952,8.357,0.595,6.647,0.0622,134.3569132,14.647,1.31119944,0.009759077
24,54,3,0,7.395,7.067,0.328,4.435,0.0741,95.37112011,7.435,0.54981825,0.005765039
24,55,15,0,6.865,6.72,0.145,2.112,0.0591,113.7055838,17.112,1.1747388,0.010331408
24,56,18,0,6.337,5.076,1.261,19.899,0.0452,112.300885,37.899,2.40165963,0.021385937
24,57,2,0,3.277,3.124,0.153,4.669,0.0334,93.53293413,6.669,0.21854313,0.002336537
24,58,4,0,4.751,4.466,0.285,5.999,0.0437,102.1967963,9.999,0.47505249,0.004648409
24,59,3,1,4.269,4.089,0.18,4.216,0.0445,91.88764045,8.216,0.35074104,0.003817064
24,60,40,0,4.515,4.255,0.26,5.756,0.0313,135.942492,45.756,2.0658834,0.015196745
24,61,0,0,5.044,4.817,0.227,4.5,0.0534,90.20599251,4.5,0.22698,0.002516241
24,62,6,0,9.641,9.075,0.566,5.871,0.1047,86.67621777,11.871,1.14448311,0.013204119
24,63,3,2,7.59,7.388,0.202,2.661,0.0623,118.5874799,7.661,0.5814699,0.004903299
24,64,3,0,5.064,4.991,0.073,1.442,0.0552,90.41666667,4.442,0.22494288,0.002487848
24,65,4,0,13.264,13.264,0,0,0.1025,129.404878,4,0.53056,0.0041
24,66,20,0,9.017,9.017,0,0,0.0948,95.11603376,20,1.8034,0.01896
24,67,5,0,7.709,6.898,0.811,10.52,0.0734,93.97820163,15.52,1.1964368,0.012731003
24,68,10,2,7.129,6.896,0.233,3.268,0.0714,96.58263305,15.268,1.08845572,0.011269684
24,69,2,0,6.799,6.799,0,0,0.0644,105.5745342,2,0.13598,0.001288
24,70,3,0,6.308,5.938,0.37,5.866,0.0534,111.1985019,8.866,0.55926728,0.00502945
24,71,35,0,9.912,9.855,0.057,0.575,0.1051,93.76784015,35.575,3.526194,0.03760558
24,72,40,0,10.466,10.101,0.365,3.487,0.0912,110.7565789,43.487,4.55134942,0.041093265
24,73,11,0,7.932,7.908,0.024,0.303,0.085,93.03529412,11.303,0.89655396,0.009636708
24,74,50,0,8.031,8.031,0,0,0.1047,76.70487106,50,4.0155,0.05235
24,75,0,0,3.913,3.913,0,0,0.0468,83.61111111,0,0,0
24,76,0,0,4.935,4.757,0.178,3.607,0.0551,86.33393829,3.607,0.17800545,0.002061825
24,77,6,0,7.078,6.416,0.662,9.353,0.0597,107.4706868,15.353,1.08668534,0.010111458
24,78,0,0,6.565,6.185,0.38,5.788,0.0687,90.02911208,5.788,0.3799822,0.004220659
24,79,7,0,9.784,8.732,1.052,10.752,0.0858,101.7715618,17.752,1.73685568,0.017066218
24,80,6,0,9.403,9.299,0.104,1.106,0.0753,123.4926959,7.106,0.66817718,0.005410662
24,81,20,0,8.992,8.317,0.675,7.507,0.0639,130.1564945,27.507,2.47342944,0.019003504
24,82,7,0,14.63,14.183,0.447,3.055,0.1181,120.0931414,10.055,1.4710465,0.012249213
24,83,25,0,15.476,14.516,0.96,6.203,0.1483,97.88267026,31.203,4.82897628,0.049334333
24,84,40,3,11.978,11.74,0.238,1.987,0.1074,109.310987,44.987,5.38854286,0.049295528
24,85,8,0,7.286,6.828,0.458,6.286,0.0539,126.6790353,14.286,1.04087796,0.008216655
24,86,6,0,8.531,8.406,0.125,1.465,0.0735,114.3673469,7.465,0.63683915,0.005568365
